form_slp1	lemma_slp1	pos	n_entries
virUpakaraRa	virUpakaraRa	noun	4
virUparUpa	virUparUpa	noun	2
virUpatA	virUpatA	noun	3
vira	virA	noun	3
viraSmi	viraSmi	noun	3
viraTIkfta	viraTIkfta	noun	2
virahAnalam	virahAnala	noun	3
virahAvasTA	virahAvasTA	noun	3
virahaSayane	virahaSayana	noun	9
virahayan	virahi	noun	2
virahin	virahi	noun	2
virajati	viraYj	noun	2
virajet	viraYj	verb	1
virapSa	virapSa	noun	4
virataprasaNga	virataprasaNga	noun	2
viroDakriyayA	viroDakriyA	noun	2
viroDin	viruD	noun	2
viroDitva	viroDitva	noun	2
virocanA	viroci	noun	3
virocanasutA	virocanasuta	noun	1
virocaya	viroci	verb	2
virocayat	viroci	noun	3
virohat	viruh	noun	3
virohaya	viropi	verb	2
virozam	viroza	noun	3
viruca	viruc	noun	2
virudDatva	virudDatva	noun	2
virudDavat	viruD	noun	3
virudra	virudra	noun	2
viruja	viruj	noun	2
virukman	virukmat	noun	2
virukmat	virukmat	noun	6
virutAnAm	viru	noun	3
vis	vis	noun	14
visArin	visf	noun	4
visPAram	vizPAri	noun	14
visPArayat	vizPAri	noun	3
visaMvadet	visaMvad	verb	1
visaYjYA	visaMjYA	noun	22
visaYjYa	visaMjYA	noun	2
visaYjYam	visaMjYA	noun	3
visaYjYezu	visaMjYA	noun	2
visam	vis	noun	10
visanDi	visaMDA	noun	3
visarjayitavya	visarji	noun	4
visarp	visarpi	noun	7
visarpat	visfp	noun	3
visarpin	visfp	noun	2
visasarpa	visfp	verb	2
visaya	visi	noun	12
visfjat	visfj	noun	3
visfjyamAnAyAm	visfj	noun	4
visfjyamAnam	visfj	noun	12
visfjyantAm	visfj	verb	3
visfzwaDenA	visfzwaDena	noun	1
visfzwavantam	visfj	noun	2
visismApayizu	visismApayizu	noun	3
vismAyayan	vismApi	noun	2
vismayAnvita	vismayAnvita	noun	2
vismayAvizwa	vismayAvizwa	noun	2
vismayakArin	vismayakArin	noun	2
vismayakara	vismayakara	noun	2
vismitamAnasa	vismitamAnasa	noun	2
visoQam	vizah	noun	3
vispazwArTa	vispazwArTa	noun	2
visrAvitA	visru	verb	1
visramBaRa	visramB	noun	2
visramBayet	visramBi	verb	1
visramBita	visramBi	noun	2
visras	visras	noun	5
vistArayet	vistAri	verb	1
vistAritam	vistAri	noun	3
vistaraSas	vistaraSas	ind	1
vistfti	vistf	noun	12
visukfta	visukfta	noun	2
vitIrRam	vitF	noun	3
vitaTABiniveSa	vitaTABiniveSa	noun	2
vitaTAn	vitaTa	noun	2
vitamasA	vitamas	noun	3
vitamaska	vitamaska	noun	2
vitan	vitaMs	noun	7
vitantasAyya	vitantasAyya	noun	2
vitanu	vitanu	noun	6
vitanvATe	vitan	verb	1
vitanvat	vitan	noun	3
vitanvatI	vitan	noun	4
vitarkavat	vitarkavat	noun	3
vitarkayA	vitark	noun	5
vitataDanvan	vitataDanvan	noun	2
vitatarda	vitfd	verb	2
viti	viti	noun	3
vitire	vitF	noun	3
vitizWantAm	vizWA	verb	1
vitizWe	vizWA	verb	1
vitrAsitavihaNgamA	vitrAsitavihaMgama	noun	1
vitras	vitras	noun	7
vitrastAm	vitras	noun	1
vitrastaka	vitrastaka	noun	2
vittaSAWya	vittaSAWya	noun	2
vittadA	vittadA	noun	3
vittajAnim	vittajAni	noun	2
vittakAmAn	vittakAma	noun	1
vittakAma	vittakAma	noun	2
vittapAla	vittapAla	noun	2
vittapati	vittapati	noun	3
vittavarDana	vittavarDana	noun	2
vittavat	vid	noun	3
vittavivarDinI	vittavivarDin	noun	4
vittaye	vid	noun	16
vitud	vitud	noun	7
vitudyamAna	vitud	noun	2
vitvakzaRa	vitvakzaRa	noun	2
vivA	vivA	noun	22
vivAdin	vivad	noun	2
vivAdita	vivAdi	noun	2
vivAhArTam	vivAhArTa	noun	3
vivAhadIkzAm	vivAhadIkzA	noun	2
vivAhakAla	vivAhakAla	noun	2
vivAhinI	vivah	noun	4
vivAja	vivAji	noun	8
vivAs	vivA	noun	53
vivAseya	vivAsa	verb	1
vivAsita	vivAsi	noun	10
vivAsyatAm	vivAsi	verb	7
viva	vivA	noun	2
vivada	vivad	noun	6
vivadaDvam	vivad	verb	1
vivadamAna	vivad	noun	4
vivadantI	vivad	noun	4
vivadeyAtAm	vivad	verb	1
vivaha	vivah	noun	6
vivaktavyam	vivac	noun	6
vivakzaRa	vivakzi	noun	8
vivakzu	vivakza	noun	21
vivalitam	vival	noun	3
vivarRAm	vivarRa	noun	2
vivarRAnAm	vivarRa	noun	6
vivarRatA	vivarRatA	noun	3
vivarRatAm	vivarRatA	noun	2
vivarRavadanA	vivarRavadana	noun	1
vivarRavadana	vivarRavadana	noun	2
vivarRavadanam	vivarRavadana	noun	3
vivarcas	vivarcas	noun	5
vivarjanIya	vivfj	noun	6
vivarjayat	vivarji	noun	9
vivarmaDvajajIvita	vivarmaDvajajIvita	noun	2
vivarman	vivarman	noun	3
vivart	vivarti	noun	7
vivartatAm	vivft	verb	1
vivartayantIm	vivarti	noun	1
vivartete	vivft	verb	1
vivaruRa	vivaruRa	noun	2
vivas	vivas	noun	7
vivastrAm	vivastra	noun	1
vivastram	vivastra	noun	3
vivastratA	vivastratA	noun	3
vivecanIya	vivic	noun	2
vivecanIyam	vivic	noun	3
vivek	viveji	noun	14
vivekaBrazwa	vivekaBrazwa	noun	2
vivekaKyAti	vivekaKyAti	noun	3
vivekaja	vivekaja	noun	2
vivekin	vivekin	noun	4
vivekitA	vivekitA	noun	3
vivezwamAna	vivezw	noun	4
vivezwatAm	vivezw	verb	1
vivfRvat	vivf	noun	3
vivfScanti	vivraSc	noun	4
vivfhatam	vivfhat	noun	2
vivftAkza	vivftAkza	noun	2
vivftAkzeRa	vivftAkza	noun	2
vivftAsya	vivftAsya	noun	2
vivftadvAra	vivftadvAra	noun	2
vivfttAByAm	vivft	noun	9
vivfttAkzA	vivfttAkza	noun	2
vivfttAkza	vivfttAkza	noun	4
viviDopalaBUzitam	viviDopalaBUzita	noun	3
viviDyatAm	vivyaD	noun	2
viviDyata	vivyaD	verb	1
viviDyatam	vivyaD	verb	1
viviMSa	viviMSa	noun	2
viviSAte	viS	verb	1
viviYcanti	vivic	noun	3
vivici	vivic	noun	6
vivicyamAna	vivic	noun	2
vividizARi	vividiza	noun	18
viviktAsana	viviktAsana	noun	2
viviktasevin	viviktasevin	noun	2
vivikzu	vivikza	noun	24
vivinDya	vivinDya	noun	2
vivinDyam	vivinDya	noun	3
vivitsamAna	vivitsa	noun	8
vivitsu	vivitsa	noun	12
vivrata	vivrata	noun	2
vivyA	vivI	noun	3
vivyAsa	vivyAsa	noun	6
vivyaTire	vyaT	verb	2
vivyatsan	vivyatsa	noun	2
viwSUdrasya	viwSUdra	noun	2
viwpati	viwpati	noun	3
viyAhi	viyA	verb	1
viyAtayantAm	viyAti	verb	1
viyUTa	viyUTa	noun	2
viyUyAt	viyu	verb	1
viyadgatAm	viyadgata	noun	1
viyadgata	viyadgata	noun	2
viyam	viyA	noun	3
viyama	viyam	noun	8
viyantf	viyam	noun	6
viyatsTA	viyatsTa	noun	1
viyatsTAnAm	viyatsTa	noun	3
viyojita	viyoji	noun	2
viyonI	viyoni	noun	12
viyotf	viyotf	noun	3
viyujyamAna	viyuj	noun	2
viyuta	viyutA	noun	3
viyuyukzamARa	viyuyukza	noun	4
vizARakoSa	vizARakoSa	noun	2
vizARin	vizARin	noun	4
vizAdArtavadanA	vizAdArtavadana	noun	1
vizAdin	vizAdin	noun	2
vizAgninA	vizAgni	noun	2
vizApaha	vizApaha	noun	4
vizAsahI	vizAsahi	noun	6
vizRucakra	vizRucakra	noun	2
vizRugranTi	vizRugranTi	noun	3
vizRugupta	vizRugupta	noun	2
vizRuloka	vizRuloka	noun	2
vizRulokam	vizRuloka	noun	3
vizRupada	vizRupada	noun	4
vizRutulyaparAkrama	vizRutulyaparAkrama	noun	2
vizRutva	vizRutva	noun	2
vizUci	vizUcI	noun	5
vizaGna	vizaGna	noun	4
vizaRRacetas	vizaRRacetas	noun	5
vizaRRamanas	vizaRRamanas	noun	5
vizaRRarUpa	vizaRRarUpa	noun	2
vizaRRavadanA	vizaRRavadana	noun	1
vizaRRavadanAm	vizaRRavadana	noun	1
vizaRRavadana	vizaRRavadana	noun	2
vizadAyake	vizadAyaka	noun	9
vizadUzaRa	vizadUzaRa	noun	4
vizadUzaRam	vizadUzaRa	noun	6
vizagiri	vizagiri	noun	3
vizahaRI	vizahan	noun	6
vizahara	vizahara	noun	6
vizahe	vizah	noun	30
vizajena	vizaja	noun	2
vizakfta	vizakfta	noun	2
vizamAnna	vizamAnna	noun	2
vizamIBAva	vizamIBAva	noun	2
vizamasTAn	vizamasTa	noun	1
vizamasTa	vizamasTa	noun	2
vizamasTam	vizamasTa	noun	3
vizamasTena	vizamasTa	noun	2
vizanimittA	vizanimitta	noun	1
vizarasa	vizarasa	noun	2
vizavallarI	vizavallarI	noun	8
vizavimuktAtmA	vizavimuktAtman	noun	3
vizayAnta	vizayAnta	noun	2
vizayAntam	vizayAnta	noun	3
vizayAnte	vizayAnta	noun	9
vizayAsakta	vizayAsakta	noun	2
vizayAtmaka	vizayAtmaka	noun	2
vizayasaNga	vizayasaNga	noun	2
vizayasaNgaja	vizayasaNgaja	noun	2
vizayatA	vizayatA	noun	3
vizayavAsin	vizayavAsin	noun	2
vizayavAsini	vizayavAsin	noun	4
vizayavartin	vizayavartin	noun	2
vizayin	vizayin	noun	6
vizayoparama	vizayoparama	noun	2
vizitastukA	vizitastuka	noun	1
vizitastupa	vizitastupa	noun	2
vizkanDAd	vizkanDa	noun	2
vizkanDadUzaRa	vizkanDadUzaRa	noun	2
vizolbaRa	vizolbaRa	noun	2
vizparDas	vizparDas	noun	15
vizpita	vizpita	noun	2
vizuRa	vizuRa	noun	4
vizuvad	vizU	noun	3
vizvagaSva	vizvagaSva	noun	2
vizwabDacaraRA	vizwabDacaraRa	noun	1
vizwamBayizu	vizwamBayizu	noun	3
vizwamBita	vizwamBi	noun	2
vizwapatraya	vizwapatraya	noun	2
vizwaraSravas	vizwaraSravas	noun	5
vizwarottara	vizwarottara	noun	2
vizyaDvam	viz	verb	3
vizyandamAna	vizyand	noun	4
vizyasva	viz	verb	3
vizyatam	vizo	verb	1
voQa	voQa	noun	2
voQf	vah	noun	6
voQu	voQu	noun	3
vrAjapati	vrAjapati	noun	3
vrAjapatim	vrAjapati	noun	2
vrAtasAha	vrAtasAha	noun	2
vrAtyabruva	vrAtyabruva	noun	2
vrAtyatA	vrAtyatA	noun	3
vrIhidroRa	vrIhidroRa	noun	2
vrIhiyavA	vrIhiyava	noun	1
vrIhiyava	vrIhiyava	noun	2
vraScanapraBava	vraScanapraBava	noun	2
vrajeva	vraj	verb	1
vrajeyam	vraj	verb	1
vrajinI	vrajin	noun	4
vrandin	vrandin	noun	2
vratAdeSam	vratAdeSa	noun	3
vrataDArin	vrataDArin	noun	2
vrataSeza	vrataSeza	noun	2
vratacArin	vratacArin	noun	2
vratacaryA	vratacaryA	noun	3
vratacarya	vratacaryA	noun	3
vratalopana	vratalopana	noun	2
vratamImAMsA	vratamImAMsA	noun	3
vratapA	vratapA	noun	2
vratapati	vratapati	noun	3
vratas	vrata	noun	3
vratasTA	vratasTa	noun	1
vratasTa	vratasTa	noun	2
vratasnAnam	vratasnAna	noun	3
vratasnAta	vratasnAta	noun	2
vratavat	vratavat	noun	3
vratin	vratin	noun	4
vraya	vrI	noun	8
vriyamARa	vf	noun	8
vyADUta	vyADUta	noun	2
vyADiBaya	vyADiBaya	noun	2
vyADibahula	vyADibahula	noun	2
vyADyArta	vyADyArta	noun	2
vyAGnan	vyAhan	noun	2
vyAGrAjina	vyAGrAjina	noun	2
vyAGrAkza	vyAGrAkza	noun	4
vyAGrAsya	vyAGrAsya	noun	6
vyAGrIRAm	vyAGrI	noun	2
vyAGracarman	vyAGracarman	noun	3
vyAGradatta	vyAGradatta	noun	2
vyAGragaRa	vyAGragaRa	noun	2
vyAGrajamBana	vyAGrajamBana	noun	2
vyAGraketum	vyAGraketu	noun	2
vyAGramArI	vyAGramArin	noun	1
vyAGryAm	vyAGrI	noun	2
vyAKyAyamAna	vyAKyA	noun	2
vyAcakze	vyAcakz	noun	51
vyAdi	vyAdi	noun	9
vyAdiSet	vyAdiS	verb	1
vyAditAsya	vyAditAsya	noun	2
vyAdizwa	vyAdiS	noun	2
vyAhantA	vyAhan	verb	2
vyAhanyamAna	vyAhan	noun	2
vyAhanyate	vyAhan	verb	1
vyAharaRa	vyAhf	noun	2
vyAharam	vyAhf	noun	9
vyAharanta	vyAhf	verb	1
vyAharatAm	vyAhf	verb	3
vyAhartavya	vyAhf	noun	2
vyAhartavyam	vyAhf	noun	3
vyAhatA	vyAhan	noun	1
vyAhatatva	vyAhatatva	noun	2
vyAhita	vyADA	noun	2
vyAkaraRAt	vyAkf	noun	2
vyAkaraRAtmaka	vyAkaraRAtmaka	noun	2
vyAkopa	vyAkopi	noun	8
vyAkroSetAm	vyAkruS	verb	1
vyAkulacetasam	vyAkulacetas	noun	2
vyAkulatva	vyAkulatva	noun	2
vyAkulavezwana	vyAkulavezwana	noun	2
vyAkulendriyA	vyAkulendriya	noun	1
vyAkulendriya	vyAkulendriya	noun	2
vyAkuruta	vyAkf	verb	3
vyAlagrAha	vyAlagrAha	noun	2
vyAlambahasta	vyAlambahasta	noun	4
vyAlamfga	vyAlamfga	noun	2
vyAnaSi	vyAnaSi	noun	3
vyAp	vyApi	noun	21
vyApAna	vyAp	noun	2
vyApArayan	vyApAri	noun	2
vyApArayantI	vyApAri	noun	4
vyApArita	vyApAri	noun	2
vyApAritam	vyApAri	noun	3
vyApada	vyApad	noun	6
vyApakatva	vyApakatva	noun	2
vyApftAnAm	vyApf	noun	3
vyApnuvate	vyAp	noun	2
vyAra	vyAri	noun	8
vyAsASrama	vyAsASrama	noun	2
vyAsTA	vyAsTA	noun	13
vyAsajya	vyAsaYj	ind	1
vyAsavana	vyAsavana	noun	2
vyAsyat	vye	noun	3
vyAttAnana	vyAttAnana	noun	2
vyAttAnanam	vyAttAnana	noun	3
vyAttAsya	vyAttAsya	noun	2
vyAvart	vyAvarti	noun	7
vyAvartaka	vyAvft	noun	4
vyAvartamAna	vyAvft	noun	4
vyAvartete	vyAvft	verb	1
vyAvartizyate	vyAvft	verb	2
vyAvfttagati	vyAvfttagati	noun	3
vyAyAmakarSita	vyAyAmakarSita	noun	2
vyAyacCat	vyAyam	noun	3
vyAyamana	vyAyam	noun	2
vyAyatapAtam	vyAyatapAtam	ind	1
vyAyatatva	vyAyatatva	noun	2
vyAyuDam	vyAyuDa	noun	3
vyUQAnAm	vivah	noun	3
vyUQoraska	vyUQoraska	noun	2
vyUQoraskas	vyUQoraska	noun	1
vyUhAntara	vyUhAntara	noun	2
vyUharAja	vyUharAja	noun	2
vyUrRotu	vyUrRu	verb	1
vyUrRuvantu	vyUrRu	verb	1
vyUrRuze	vyUrRu	verb	1
vya	vyayi	noun	10
vyaBAtAm	viBA	verb	1
vyaBAvayat	viBAvi	verb	1
vyaBetsyat	viBid	verb	1
vyaBicArin	vyaBicar	noun	2
vyaBicar	vyaBicar	noun	7
vyaDAyi	viDe	verb	1
vyaDamam	viDmA	verb	1
vyaDvaMsayat	viDvaMsi	verb	1
vyaDvara	vyaDvara	noun	2
vyaDvaram	vyaDvara	noun	3
vyaKyata	vicakz	verb	2
vyaMsa	vyaMsi	noun	16
vyaMsana	vyaMsi	noun	4
vyaMsitAm	vyaMsi	noun	2
vyaSnuvAna	vyaS	noun	4
vyaSvavat	vyaSvavat	ind	1
vyaTAnvita	vyaTAnvita	noun	2
vyaTantAm	vyaT	verb	1
vyaTaya	vyATi	verb	1
vyaTayitvA	vyATi	ind	1
vyaTi	vyATi	noun	9
vyaTis	vyaTis	noun	18
vyaYjanakAra	vyaYjanakAra	noun	2
vyaYjayat	vyaYji	noun	3
vyabAData	vibAD	verb	1
vyacakzayat	vicakzi	verb	1
vyacyamAna	vyaYc	noun	2
vyad	vyad	noun	7
vyadUduzat	vidozi	verb	1
vyadanti	vyad	noun	3
vyadfSyetAm	vidfS	verb	1
vyadvara	vyadvara	noun	2
vyadyutata	vidyut	verb	1
vyahan	vihan	verb	2
vyajan	vyaj	noun	2
vyajfmBanta	vijfmB	verb	1
vyajihIta	vihA	verb	1
vyakASetAm	vikAS	verb	1
vyaktatA	vyaktatA	noun	3
vyaktavikramam	vyaktavikrama	noun	3
vyakzoBayat	vikzoBi	verb	3
vyalIkaniHSvAsam	vyalIkaniHSvAsa	noun	3
vyalaNGayad	vilaNGi	verb	1
vyalkaSa	vyalkaSA	noun	3
vyaloBayan	viloBi	verb	2
vyanta	vyanta	noun	2
vyapASrita	vyapaASri	noun	2
vyapAkarzat	vyapaAkfz	noun	3
vyapadizwa	vyapadiS	noun	2
vyapagama	vyapagAmi	noun	16
vyapatrap	vyapatrap	noun	7
vyapatrapamARa	vyapatrap	noun	4
vyapavarjita	vyapavarji	noun	6
vyapavfkta	vyapavfj	noun	6
vyapayAna	vyapayA	noun	4
vyapayAta	vyapayA	noun	2
vyapetaGfRa	vyapetaGfRa	noun	2
vyapetaGfRe	vyapetaGfRa	noun	9
vyapetakalmaza	vyapetakalmaza	noun	2
vyapohayatu	vyapaUhi	verb	1
vyarAjetAm	virAj	verb	1
vyarTanAman	vyarTanAman	noun	3
vyarocetAm	viruc	verb	1
vyarucat	viruc	verb	1
vyas	vyayi	noun	28
vyasU	vyasu	noun	6
vyasa	vyas	noun	6
vyasanAgama	vyasanAgama	noun	2
vyasanAgame	vyasanAgama	noun	9
vyasanAnvitAm	vyasanAnvita	noun	1
vyasanApluta	vyasanApluta	noun	2
vyasanArta	vyasanArta	noun	2
vyasanAtiBAra	vyasanAtiBAra	noun	2
vyasanaprahAriRi	vyasanaprahArin	noun	4
vyasanin	vyasanin	noun	2
vyasanodaya	vyasanodaya	noun	4
vyasfjatAm	visfj	verb	1
vyasfzwa	visfj	verb	1
vyasyaTa	vyas	verb	1
vyatI	vyayi	noun	24
vyatItakAla	vyatItakAla	noun	2
vyatiBeda	vyatiBeda	noun	2
vyatiBinna	vyatiBinna	noun	2
vyatigata	vyatigam	noun	2
vyatikzepa	vyatikzepi	noun	16
vyatirekin	vyatirekin	noun	2
vyatizaYjayet	vyatizaYji	verb	1
vyatizikta	vyatizic	noun	2
vyatyagAt	vyatii	verb	1
vyatyasyet	vyatyas	verb	1
vyavAharatAm	vyavahf	verb	1
vyavAyin	vyavai	noun	2
vyavaDAyaka	vyavaDA	noun	2
vyavaDIyamAnasya	vyavaDA	noun	2
vyavaDUta	vyavaDU	noun	4
vyavacCid	vyavacCid	noun	14
vyavadIrRam	vyavadIrRa	noun	3
vyavahArasTiti	vyavahArasTiti	noun	3
vyavahAraviDi	vyavahAraviDi	noun	3
vyavahArin	vyavahf	noun	2
vyavahArya	vyavahf	noun	2
vyavahAryam	vyavahf	noun	3
vyavakIrRa	vyavakIrRa	noun	2
vyavasA	vyavaso	noun	6
vyavasAyAtmaka	vyavasAyAtmaka	noun	2
vyavasAyabudDi	vyavasAyabudDi	noun	3
vyavasAyadvitIya	vyavasAyadvitIya	noun	2
vyavasAyas	vyavasAyi	noun	4
vyavasAyin	vyavaso	noun	2
vyavasAyya	vyavasAyi	noun	2
vyavasIyamAna	vyavaso	noun	2
vyavasTitavizaya	vyavasTitavizaya	noun	2
vyavasTiti	vyavasTA	noun	6
vyavatizWetAm	vyavasTA	verb	1
vyavekzamARa	vyavaIkz	noun	4
vyavfScat	vivraSc	verb	1
vyayakarman	vyayakarman	noun	3
vyayasahizRu	vyayasahizRu	noun	3
vyayavat	vyayavat	noun	3
vyomacArin	vyomacArin	noun	2
vyomacarA	vyomacara	noun	2
vyomacaram	vyomacara	noun	6
vyomasTa	vyomasTa	noun	2
vyomasad	vyomasad	noun	14
vyubjatu	vyubj	verb	1
vyucCA	vyucC	noun	14
vyucCAd	vyucC	noun	16
vyucCata	vyucC	verb	2
vyucCatu	vyucC	verb	2
vyucCeda	vyucCedi	noun	8
vyucCinna	vyucCid	noun	2
vyudas	vyund	noun	12
vyudastam	vyudas	noun	3
vyudyate	vivad	verb	1
vyuparatA	vyuparam	noun	2
vyutTApita	vyutTApi	noun	2
vyuta	vive	noun	2
vyutkrAntarajas	vyutkrAntarajas	noun	5
vyutpAdayati	vyutpAdi	noun	2
vyuzitAyAm	vyuz	noun	1
vyuzita	vyuz	noun	2
vyuzwI	vyucC	noun	24
vyuzwimat	vyuzwimat	noun	3
waNkArita	waMkArita	noun	2
wiRwiRi	wiRwiRi	noun	3
yABi	yABi	noun	9
yAcamAnAnAm	yAc	noun	12
yAcantIm	yAc	noun	2
yAcat	yAc	noun	6
yAcitavAn	yAc	noun	2
yAcite	yAc	noun	18
yAcizRu	yAcizRu	noun	3
yAdavaprakASa	yAdavaprakASa	noun	2
yAdva	yAdva	noun	4
yAjayitf	yAji	noun	3
yAjayitum	yAji	ind	1
yAjin	yaj	noun	2
yAjita	yAji	noun	2
yAjyamAnam	yAji	noun	3
yAjyavat	yAjyavat	noun	3
yAkza	yAkza	noun	2
yAmaSruta	yAmaSruta	noun	2
yAmahUtizu	yAmahUti	noun	3
yAmakoSa	yAmakoSa	noun	2
yAmamAtra	yAmamAtra	noun	2
yAmamAtram	yAmamAtra	noun	3
yAnaSAlAm	yAnaSAlA	noun	2
yAnasvAmin	yAnasvAmin	noun	2
yApayantI	yApi	noun	4
yAtanArTIya	yAtanArTIya	noun	2
yAtayajjanA	yAtayajjana	noun	1
yAtayajjana	yAtayajjana	noun	2
yAtayajjanam	yAtayajjana	noun	3
yAtayamAna	yAti	noun	12
yAtrAPalam	yAtrAPala	noun	3
yAtuDAnAnAm	yAtuDAna	noun	3
yAtuDAnakzayaRam	yAtuDAnakzayaRa	noun	3
yAtucAtanam	yAtucAtana	noun	3
yAtuhA	yAtuhan	noun	1
yAtujUnAm	yAtujU	noun	3
yAtujamBanam	yAtujamBana	noun	3
yAtumAvat	yAtumAvat	noun	3
yAtumad	yAtumat	noun	3
yAtumat	yAtumat	noun	3
yAvadarTa	yAvadarTa	noun	2
yAvaduttamam	yAvaduttamam	ind	1
yAvatiTa	yAvatiTa	noun	2
yAvatsu	yAvat	noun	2
yAvayaddvezas	yAvayaddvezas	noun	5
yAvayatsaKa	yAvayatsaKa	noun	2
yAyAta	yAyat	noun	2
yUTaBrazwAm	yUTaBrazwa	noun	1
yUTapariBrazwA	yUTapariBrazwa	noun	1
yUpaDvaja	yUpaDvaja	noun	2
yUpaketu	yUpaketu	noun	3
yUpavAha	yUpavAha	noun	2
yUpavat	yUpavat	noun	3
yUpavraska	yUpavraska	noun	2
yUpocCraya	yUpocCraya	noun	2
yUyuvi	yUyuvi	noun	3
yaSaHSarIre	yaSaHSarIra	noun	9
yaSasa	yaSasa	noun	2
yaSasinam	yaSasin	noun	1
yaSaskara	yaSaskara	noun	4
yaSastama	yaSastama	noun	2
yaSastara	yaSastara	noun	2
yaSasvat	yaSasvat	noun	3
yaSasvinInAm	yaSasvinI	noun	2
yaSasyu	yaSasyu	noun	3
yaSoBft	yaSoBft	noun	7
yaSoDana	yaSoDana	noun	6
yaSoGnam	yaSoGna	noun	3
yaSohIna	yaSohIna	noun	2
yaSohara	yaSohara	noun	4
yaSorASim	yaSorASi	noun	2
yaSoviSAlA	yaSoviSAla	noun	1
yaTABAva	yaTABAva	noun	4
yaTABilazita	yaTABilazita	noun	2
yaTABimata	yaTABimata	noun	2
yaTADikAram	yaTADikAram	ind	1
yaTASAstrAnusAriRA	yaTASAstrAnusArin	noun	2
yaTAcArI	yaTAcArin	noun	1
yaTAdizwa	yaTAdizwa	noun	2
yaTAgama	yaTAgama	noun	2
yaTAgata	yaTAgata	noun	2
yaTAjAtIyaka	yaTAjAtIyaka	noun	2
yaTAjAtarUpaDara	yaTAjAtarUpaDara	noun	2
yaTAjYapta	yaTAjYapta	noun	2
yaTAkAlapraboDin	yaTAkAlapraboDin	noun	2
yaTAkAmArcitArTin	yaTAkAmArcitArTin	noun	2
yaTAkAmacAra	yaTAkAmacAra	noun	2
yaTAkAmavicAriRI	yaTAkAmavicArin	noun	4
yaTAkArI	yaTAkArin	noun	1
yaTAkalpam	yaTAkalpam	ind	1
yaTAkfta	yaTAkfta	noun	2
yaTAparADadaRqa	yaTAparADadaRqa	noun	2
yaTAprApta	yaTAprApta	noun	2
yaTArTaBAzI	yaTArTaBAzin	noun	1
yaTArTanAmA	yaTArTanAman	noun	2
yaTArUpAm	yaTArUpa	noun	1
yaTArUpa	yaTArUpa	noun	2
yaTAsuKa	yaTAsuKa	noun	2
yaTAsuKamuKa	yaTAsuKamuKa	noun	2
yaTAvAsa	yaTAvAsa	noun	2
yaTAvIrya	yaTAvIrya	noun	2
yaTAvacanakArin	yaTAvacanakArin	noun	2
yaTAvadgrahaRena	yaTAvadgrahaRa	noun	2
yaTAviDa	yaTAviDa	noun	2
yaTAviDe	yaTAviDa	noun	9
yaTAyogya	yaTAyogya	noun	2
yaTAyukta	yaTAyukta	noun	2
yaTepsita	yaTepsita	noun	2
yaToddizwAn	yaToddizwa	noun	1
yaToddizwa	yaToddizwa	noun	2
yaTodita	yaTodita	noun	2
yaToktA	yaTokta	noun	1
yaToktAn	yaTokta	noun	1
yaToktAni	yaTokta	noun	3
yaTokta	yaTokta	noun	2
yaToktavAdin	yaToktavAdin	noun	2
yaToktena	yaTokta	noun	2
yaTopadizwa	yaTopadizwa	noun	2
yaTopapanna	yaTopapanna	noun	2
yaTopapannam	yaTopapanna	noun	3
yaTopapannena	yaTopapanna	noun	2
yaTotsAha	yaTotsAha	noun	2
yacCamAna	dA	noun	2
yacCantI	dA	noun	4
yacCatAt	dA	verb	2
yacCradDa	yacCradDa	noun	2
yadUdvaha	yadUdvaha	noun	2
yadanna	yadanna	noun	2
yadarTa	yadarTa	noun	2
yadupuNgava	yadupuMgava	noun	2
yadvA	yadvA	noun	3
yadvIrya	yadvIrya	noun	2
yadvftta	yadvftta	noun	2
yadvfttam	yadvftta	noun	3
yadviDa	yadviDa	noun	2
yahu	yahu	noun	6
yahvIzu	yahvI	noun	2
yajIyas	yajIyas	noun	5
yajYAnte	yajYAnta	noun	18
yajYAvasAna	yajYAvasAna	noun	2
yajYAvasAne	yajYAvasAna	noun	9
yajYAyajYiya	yajYAyajYiya	noun	2
yajYAyatana	yajYAyatana	noun	2
yajYAyatanam	yajYAyatana	noun	3
yajYAyuDa	yajYAyuDa	noun	2
yajYIyam	yajYIya	noun	6
yajYaBARqam	yajYaBARqa	noun	3
yajYaBAga	yajYaBAga	noun	4
yajYaBAvitA	yajYaBAvita	noun	1
yajYaBAvita	yajYaBAvita	noun	2
yajYaBUmi	yajYaBUmi	noun	3
yajYaDIra	yajYaDIra	noun	2
yajYaGna	yajYaGna	noun	2
yajYaSIla	yajYaSIla	noun	4
yajYaSatru	yajYaSatru	noun	3
yajYaSeza	yajYaSeza	noun	2
yajYaSizwa	yajYaSizwa	noun	2
yajYabanDu	yajYabanDu	noun	3
yajYadIkzA	yajYadIkzA	noun	3
yajYahotar	yajYahotf	noun	1
yajYakAma	yajYakAma	noun	2
yajYakarma	yajYakarman	noun	6
yajYakarmaRi	yajYakarman	noun	6
yajYakarman	yajYakarman	noun	6
yajYakarmasu	yajYakarman	noun	6
yajYakft	yajYakft	noun	14
yajYakratu	yajYakratu	noun	3
yajYakriyA	yajYakriyA	noun	3
yajYamanmA	yajYamanman	noun	3
yajYapAtrARAm	yajYapAtra	noun	3
yajYapati	yajYapati	noun	3
yajYapriye	yajYapriya	noun	9
yajYarUpa	yajYarUpa	noun	4
