n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
206489		lakṣmaṇaprasū	lakzmaRaprasU	lakṣmanaprasū		1	1	3	MW PWG PWK
206490		bharataprasū	BarataprasU	bharataprasū		1	1	4	MW PWG PWK VCP
206491		kārttike--yaprasū	kArttikeyaprasU	kārttikeyaprasū	hyph	1	1	3	MW PWK VCP
206492	S	kārtike--yaprasū	kArtikeyaprasU	kārtikeyaprasū	hyph	1	1	1	AP
206493	M	vīraprasū	vIraprasU	vīraprasū		1	1	3	CAE MW PWK
206494		balaprasū	balaprasU	balaprasū		1	1	4	MW PWG PWK VCP
206495	M	kuśaprasū	kusaprasU	kusaprasū	acc	0	0		
206496		putrikāprasū	putrikAprasU	putrikāprasū		1	1	3	MW PWG PWK
206497	S	puttri--kāprasū	puttrikAprasU	puttrikāprasū	hyph	1	1	1	SKD
206498		muktāprasū	muktAprasU	muktāprasū		1	1	4	MW PWG PWK VCP
206499	M	pratiprasū	pratiprasU	pratiprasū		1	1	1	MW
206500	M	adhiprasū	aDiprasU	adhiprasū		1	1	2	MW PD
206501		śaniprasū	saniprasU	saniprasū	acc	0	0		
206502	M	abhiprasū	aBiprasU	abhiprasū		1	1	1	MW
206503		maṣiprasū	maziprasU	maṣiprasū		1	1	2	MW PWK
206504	G	masiprasū	masiprasU	masiprasū		1	1	2	PWG VCP
206505		strīprasū	strIprasU	strīprasū		1	1	5	CAE CCS MW PWG PWK
206506		suprasū	suprasU	suprasū		1	1	5	CAE CCS MW PWG PWK
206507		bahuprasū	bahuprasU	bahuprasū		1	1	3	MW PWG PWK
206508		pitṛprasū	pitfprasU	pitṛprasū		1	1	5	MW PWG PWK SCH VCP
206509	G	prasū́	prasU	prasū	acc	1	1	11	AP BUR CAE CCS GRA MD MW PWG PWK VCP VEI
206510	M	samprasū	samprasU	samprasū		1	1	1	MW
206511	R	saṃprasū	saMprasU	samprasū		1	1	1	MW
206512		duṣprasū	duzprasU	duṣprasū		1	1	2	MW PWK
206513		dasrasū	dasrasU	dasrasū		1	1	4	MW PWG PWK VCP
206514		yamalasū	yamalasU	yamalasū		1	1	2	MW PWK
206515		rāhulasū	rAhulasU	rāhulasū		1	1	2	MW PWK
206516		billasū	billasU	billasū		1	1	4	MW PWG PWK VCP
206517	S	villasū	villasU	villasū		1	1	1	SKD
206518	G	navasū́	navasU	navasū	acc	1	1	7	CAE CCS GRA MW PWG PWK VCP
206519		jīvasū	jIvasU	jīvasū		1	1	7	BUR CAE CCS MW PWG PWK VCP
206520		śālaṅkāya--najīvasū	sAlaNkAyanajIvasU	sālankāyanajīvasū	hyph|acc	0	0		
206521	G	devasū́	devasU	devasū	acc	1	1	5	AP MW PWG PWK VCP
206522	S	punarvasū	punarvasU	punarvasū		1	1	1	VEI
206523	G	pūrvasū́	pUrvasU	pūrvasū	acc	1	1	6	CAE CCS GRA MW PWG PWK
206524	G	viśvasū́	visvasU	visvasū	acc	0	0		
206525	M	svasū	svasU	svasū		1	1	1	MW
206526		vyāsasū	vyAsasU	vyāsasū		1	1	2	MW PWK
206527	G	rahasū́	rahasU	rahasū	acc	1	1	6	CAE GRA MW PWG PWK VEI
206528	G	kāsū́	kAsU	kāsū	acc	1	1	7	AP BUR MW PWG PWK SCH VCP
206529		sudhāsū	suDAsU	sudhāsū		1	1	3	MW PWG PWK
206530	M	āsū	AsU	āsū		1	1	1	MW
206531	M	parāsū	parAsU	parāsū		1	1	1	MW
206532	M	muktāprāsū	muktAprAsU	muktāprāsū		0	0		
206533		vāsū	vAsU	vāsū		1	1	8	BUR CAE CCS MD MW PWG PWK VCP
206534	M	abhisū	aBisU	abhisū		1	1	1	MW
206535		kṛmisū	kfmisU	kṛmisū		1	1	2	MW PWK
206536	R	visū	visU	visū		0	0		
206537		kālindīsū	kAlindIsU	kālindīsū		1	1	4	MW PWG PWK VCP
206538		kusū	kusU	kusū		1	1	6	AP BUR MW PWG PWK VCP
206539		anusū	anusU	anusū		1	1	4	MW PD PWG PWK
206540		revantamanusū	revantamanusU	revantamanusū		1	1	2	MW PWK
206541		asusū	asusU	asusū		1	1	4	MD MW PWK VCP
206542	A	sāsusū	sAsusU	sāsusū		1	1	2	AP MW
206543		bahusū	bahusU	bahusū		1	1	4	MW PWG PWK VCP
206544	M	asūsū	asUsU	asūsū		1	1	2	MW PWK
206545		pitṛsū	pitfsU	pitṛsū		1	1	4	MW PWG PWK VCP
206546	M	utsū	utsU	utsū		1	1	1	MW
206547	G	sakṛtsū́	sakftsU	sakṛtsū	acc	1	1	5	CAE GRA MW PWG PWK
206548		hū	hU	hū		1	1	11	AP BHS BUR CAE CCS GRA MD MW PWG PWK SKD
206549		śakahū	sakahU	sakahū	acc	0	0		
206550	M	ḍahū	qahU	ḍahū		1	1	3	MW PWK VCP
206551	S	nagnahū	nagnahU	nagnahū		1	1	3	MW PWK VCP
206552	G	sumnahū́	sumnahU	sumnahū	acc	1	1	3	MW PWG PWK
206553	R	samupahū	samupahU	samupahū		0	0		
206554	R	upahū	upahU	upahū		0	0		
206555	G	yāmahū́	yAmahU	yāmahū	acc	1	1	6	CAE CCS GRA MW PWG PWK
206556		mitrahū	mitrahU	mitrahū		1	1	3	MW PWG PWK
206557		amitrahū	amitrahU	amitrahū		1	1	2	MW PWK
206558		indrahū	indrahU	indrahū		1	1	4	MW PWG PWK VCP
206559		vākśavahū	vAksavahU	vāksavahū	acc	0	0		
206560	G	devahū́	devahU	devahū	acc	1	1	7	CAE CCS GRA MW PWG PWK VCP
206561	I	hahū	hahU	hahū		0	0		
206562	G	āhū́	AhU	āhū	acc	1	1	6	CAE GRA MW PWG PWK VCP
206563	R	upāhū	upAhU	upāhū		0	0		
206564	R	bāhū	bAhU	bāhū		1	1	1	AP
206565	R	samāhū	samAhU	samāhū		0	0		
206566	R	pratyāhū	pratyAhU	pratyāhū		0	0		
206567	G	varṣāhū́	varzAhU	varṣāhū	acc	1	1	5	CAE CCS MW PWG PWK
206568	G	kuhū́	kuhU	kuhū	acc	1	1	10	CAE CCS INM MD MW PWG PWK SCH VCP VEI
206569	G	uhū́	uhU	uhū	acc	1	1	5	GRA MW PWG PWK VCP
206570	G	juhū́	juhU	juhū	acc	1	1	10	BUR CAE CCS GRA MD MW PWG PWK VCP VEI
206571		suhū	suhU	suhū		1	1	3	MW PWG PWK
206572		huhū	huhU	huhū		1	1	5	AP CAE MW PWK VCP
206573		hūhū	hUhU	hūhū		1	1	8	AP CCS INM MD MW PWG PWK VCP
206574	I	nagṛhū	nagfhU	nagṛhū		0	0		
206575		pitṛhū	pitfhU	pitṛhū		1	1	4	AP MW PWG PWK
206576	A	kṛ	kf	kṛ		1	1	9	AP BUR CAE CCS GRA MD MW SKD VCP
206577	A	ākṛ	Akf	ākṛ		1	1	2	AP MW
206578	M	pāṇḍurī--karaṇakṛ	pARqurIkaraRakf	pānḍurīkaranakṛ	hyph	1	1	1	MW
206579	A	apakṛ	apakf	apakṛ		1	1	3	AP MW PD
206580	A	upakṛ	upakf	upakṛ		1	1	2	AP MW
206581	M	pratyapakṛ	pratyapakf	pratyapakṛ		1	1	1	MW
206582	A	pratyupakṛ	pratyupakf	pratyupakṛ		1	1	2	AP MW
206583	A	prakṛ	prakf	prakṛ		1	1	2	AP MW
206584	A	viprakṛ	viprakf	viprakṛ		1	1	2	AP MW
206585	M	samprakṛ	samprakf	samprakṛ		1	1	1	MW
206586	R	saṃprakṛ	saMprakf	samprakṛ		1	1	1	MW
206587	M	kevālakṛ	kevAlakf	kevālakṛ		1	1	1	MW
206588	M	avakṛ	avakf	avakṛ		1	1	1	MW
206589	M	anvavakṛ	anvavakf	anvavakṛ		1	1	2	MW PD
206590	M	jīvikākṛ	jIvikAkf	jīvikākṛ		1	1	1	MW
206591	A	sukhākṛ	suKAkf	sukhākṛ		1	1	2	AP MW
206592	M	duḥkhākṛ	duHKAkf	duḥkhākṛ		1	1	2	MD MW
206593	M	svagākṛ	svagAkf	svagākṛ		1	1	1	MW
206594	M	bījākṛ	bIjAkf	bījākṛ		1	1	1	MW
206595	M	anyathākṛ	anyaTAkf	anyathākṛ		1	1	2	MW PD
206596	M	udākṛ	udAkf	udākṛ		1	1	1	MW
206597	M	tridhākṛ	triDAkf	tridhākṛ		1	1	1	MW
206598	M	dvidhākṛ	dviDAkf	dvidhākṛ		1	1	1	MW
206599	M	gulugudhākṛ	guluguDAkf	gulugudhākṛ		1	1	1	MW
206600	M	caturdhākṛ	caturDAkf	caturdhākṛ		1	1	1	MW
206601	A	apākṛ	apAkf	apākṛ		1	1	2	AP MW
206602	A	upākṛ	upAkf	upākṛ		1	1	2	AP MW
206603	M	samupākṛ	samupAkf	samupākṛ		1	1	1	MW
206604	M	abhyupākṛ	aByupAkf	abhyupākṛ		1	1	1	MW
206605	M	śambākṛ	sambAkf	sambākṛ	acc	0	0		
206606	M	amākṛ	amAkf	amākṛ		1	1	1	MW
206607	M	upasamākṛ	upasamAkf	upasamākṛ		1	1	1	MW
206608	M	samākṛ	samAkf	samākṛ		1	1	1	MW
206609	M	bhasmākṛ	BasmAkf	bhasmākṛ		1	1	2	AP MW
206610	M	samayākṛ	samayAkf	samayākṛ		1	1	1	MW
206611	M	priyākṛ	priyAkf	priyākṛ		1	1	1	MW
206612	A	dvitīyākṛ	dvitIyAkf	dvitīyākṛ		1	1	2	AP MW
206613	M	tṛtīyākṛ	tftIyAkf	tṛtīyākṛ		1	1	1	MW
206614	A	satyākṛ	satyAkf	satyākṛ		1	1	2	AP MW
206615	M	amithyākṛ	amiTyAkf	amithyākṛ		1	1	1	MW
206616	M	nyākṛ	nyAkf	nyākṛ		1	1	1	MW
206617	M	paryākṛ	paryAkf	paryākṛ		1	1	1	MW
206618	A	vyākṛ	vyAkf	vyākṛ		1	1	2	AP MW
206619	A	parākṛ	parAkf	parākṛ		1	1	2	AP MW
206620	A	nirākṛ	nirAkf	nirākṛ		1	1	2	AP MW
206621	A	sapatrākṛ	sapatrAkf	sapatrākṛ		1	1	1	AP
206622	M	sākṣimātrākṛ	sAkzimAtrAkf	sākṣimātrākṛ		1	1	1	MW
206623	M	sapattrākṛ	sapattrAkf	sapattrākṛ		1	1	1	MW
206624	M	niṣpattrākṛ	nizpattrAkf	niṣpattrākṛ		1	1	1	MW
206625	M	bhadrākṛ	BadrAkf	bhadrākṛ		1	1	1	MW
206626	M	madrākṛ	madrAkf	madrākṛ		1	1	1	MW
206627	M	prākṛ	prAkf	prākṛ		1	1	1	MW
206628	M	bhraṃśa--kalākṛ	BraMsakalAkf	bhransakalākṛ	hyph|acc	0	0		
206629	M	śakalākṛ	sakalAkf	sakalākṛ	acc	0	0		
206630	M	dhvaṃsa--kalākṛ	DvaMsakalAkf	dhvansakalākṛ	hyph	1	1	1	MW
206631	A	niṣkulākṛ	nizkulAkf	niṣkulākṛ		1	1	2	AP MW
206632	M	śūlākṛ	sUlAkf	sūlākṛ	acc	0	0		
206633	A	velākṛ	velAkf	velākṛ		1	1	1	AP
206634	M	avākṛ	avAkf	avākṛ		1	1	1	MW
206635	M	anvākṛ	anvAkf	anvākṛ		1	1	2	MW PD
206636	M	maṣmaṣākṛ	mazmazAkf	maṣmaṣākṛ		1	1	1	MW
206637	M	bījaruhākṛ	bIjaruhAkf	bījaruhākṛ		1	1	1	MW
206638	M	vyatikṛ	vyatikf	vyatikṛ		1	1	1	MW
206639	A	pratikṛ	pratikf	pratikṛ		1	1	2	AP MW
206640	M	vipratikṛ	vipratikf	vipratikṛ		1	1	1	MW
206641	A	adhikṛ	aDikf	adhikṛ		1	1	3	AP MW PD
206642	A	nikṛ	nikf	nikṛ		1	1	2	AP MW
206643	M	indhanikṛ	inDanikf	indhanikṛ		0	0		
206644	M	vinikṛ	vinikf	vinikṛ		1	1	1	MW
206645	M	paryagnikṛ	paryagnikf	paryagnikṛ		1	1	1	MW
206646	M	apikṛ	apikf	apikṛ		1	1	1	MW
206647	A	abhikṛ	aBikf	abhikṛ		1	1	2	AP MW
206648	M	parikṛ	parikf	parikṛ		1	1	1	MW
206649	M	ūrikṛ	Urikf	ūrikṛ		0	0		
206650	A	vikṛ	vikf	vikṛ		1	1	2	AP MW
206651	M	anuvikṛ	anuvikf	anuvikṛ		1	1	2	MW PD
206652	A	ekīkṛ	ekIkf	ekīkṛ		1	1	3	AP MD MW
206653	M	nāṭakīkṛ	nAwakIkf	nāṭakīkṛ		1	1	1	MW
206654	A	koṣṭhakīkṛ	kozWakIkf	koṣṭhakīkṛ		1	1	1	AP
206655	M	chinnama--stakīkṛ	CinnamastakIkf	chinnamastakīkṛ	hyph	1	1	1	MW
206656	R	bhinnakīkṛ	BinnakIkf	bhinnakīkṛ		0	0		
206657	M	kadambakīkṛ	kadambakIkf	kadambakīkṛ		1	1	1	MW
206658	M	culukīkṛ	culukIkf	culukīkṛ		1	1	2	MD MW
206659	M	mūkīkṛ	mUkIkf	mūkīkṛ		1	1	2	MD MW
206660	A	anekīkṛ	anekIkf	anekīkṛ		1	1	1	AP
206661	M	aśokīkṛ	asokIkf	asokīkṛ	acc	0	0		
206662	M	viśokīkṛ	visokIkf	visokīkṛ	acc	0	0		
206663	M	tāḍaṅkīkṛ	tAqaNkIkf	tāḍankīkṛ		1	1	1	MW
206664	M	tālaṅkīkṛ	tAlaNkIkf	tālankīkṛ		1	1	2	MD MW
206665	M	kalkīkṛ	kalkIkf	kalkīkṛ		1	1	1	MW
206666	M	niḥśākhīkṛ	niHsAKIkf	niḥsākhīkṛ	acc	0	0		
206667	M	āmukhīkṛ	AmuKIkf	āmukhīkṛ		1	1	1	MW
206668	A	abhimukhīkṛ	aBimuKIkf	abhimukhīkṛ		1	1	3	AP MD MW
206669	M	vimukhīkṛ	vimuKIkf	vimukhīkṛ		1	1	1	MW
206670	M	parāṅmukhīkṛ	parANmuKIkf	parānmukhīkṛ		1	1	1	MW
206671	M	sammukhīkṛ	sammuKIkf	sammukhīkṛ		1	1	1	MW
206672	M	saṃvibhāgīkṛ	saMviBAgIkf	sanvibhāgīkṛ		1	1	1	MW
206673	M	vibhāgīkṛ	viBAgIkf	vibhāgīkṛ		1	1	1	MW
206674	M	bhāgīkṛ	BAgIkf	bhāgīkṛ		1	1	2	MD MW
206675	A	aṅgīkṛ	aNgIkf	angīkṛ		1	1	4	AP MD MW PD
206676	M	vyaṅgīkṛ	vyaNgIkf	vyangīkṛ		1	1	1	MW
206677	M	piśaṅgīkṛ	pisaNgIkf	pisangīkṛ	acc	0	0		
206678	M	paripiṅgīkṛ	paripiNgIkf	paripingīkṛ		1	1	1	MW
206679	M	rājamārgīkṛ	rAjamArgIkf	rājamārgīkṛ		1	1	1	MW
206680	M	puṣpameghīkṛ	puzpameGIkf	puṣpameghīkṛ		1	1	1	MW
206681	A	moghīkṛ	moGIkf	moghīkṛ		1	1	3	AP MD MW
206682	A	dīrghīkṛ	dIrGIkf	dīrghīkṛ		1	1	3	AP MD MW
206683	A	vikacīkṛ	vikacIkf	vikacīkṛ		1	1	2	AP MW
206684	M	sācīkṛ	sAcIkf	sācīkṛ		1	1	2	MD MW
206685	A	nīcīkṛ	nIcIkf	nīcīkṛ		1	1	2	AP MW
206686	M	śucīkṛ	sucIkf	sucīkṛ	acc	0	0		
206687	A	tucchīkṛ	tucCIkf	tucchīkṛ		1	1	1	AP
206688	A	virajīkṛ	virajIkf	virajīkṛ		1	1	2	AP MW
206689	M	nīrajīkṛ	nIrajIkf	nīrajīkṛ		1	1	2	MD MW
206690	M	rajīkṛ	rajIkf	rajīkṛ		1	1	1	MW
206691	M	dhvajīkṛ	DvajIkf	dhvajīkṛ		1	1	2	MD MW
206692	M	vyājīkṛ	vyAjIkf	vyājīkṛ		1	1	1	MW
206693	M	vājīkṛ	vAjIkf	vājīkṛ		1	1	1	MW
206694	M	manujīkṛ	manujIkf	manujīkṛ		1	1	2	MD MW
206695	A	sajjīkṛ	sajjIkf	sajjīkṛ		1	1	3	AP MD MW
206696	M	susajjīkṛ	susajjIkf	susajjīkṛ		1	1	1	MW
206697	M	muñjīkṛ	muYjIkf	munjīkṛ		1	1	2	MD MW
206698	M	prakaṭīkṛ	prakawIkf	prakaṭīkṛ		1	1	2	MD MW
206699	M	vikaṭīkṛ	vikawIkf	vikaṭīkṛ		1	1	2	MD MW
206700	M	vijaṭīkṛ	vijawIkf	vijaṭīkṛ		1	1	1	MW
206701	M	pratibhaṭīkṛ	pratiBawIkf	pratibhaṭīkṛ		1	1	1	MW
206702	R	aṭīkṛ	awIkf	aṭīkṛ		1	1	2	PD SCH
206703	R	āṭīkṛ	AwIkf	āṭīkṛ		1	1	1	SCH
206704	M	kuṭikuṭīkṛ	kuwikuwIkf	kuṭikuṭīkṛ		1	1	1	MW
206705	A	puṭīkṛ	puwIkf	puṭīkṛ		1	1	2	AP MD
206706	M	sthapuṭīkṛ	sTapuwIkf	sthapuṭīkṛ		1	1	1	MW
206707	M	sampuṭīkṛ	sampuwIkf	sampuṭīkṛ		1	1	1	MW
206708	M	sphuṭīkṛ	sPuwIkf	sphuṭīkṛ		1	1	1	MW
206709	M	kūṭīkṛ	kUwIkf	kūṭīkṛ		1	1	1	MW
206710	M	vispaṣṭīkṛ	vispazwIkf	vispaṣṭīkṛ		1	1	1	MW
206711	M	spaṣṭīkṛ	spazwIkf	spaṣṭīkṛ		1	1	2	MD MW
206712	M	naṣṭapiṣṭīkṛ	nazwapizwIkf	naṣṭapiṣṭīkṛ		1	1	1	MW
206713	M	piṣṭīkṛ	pizwIkf	piṣṭīkṛ		1	1	1	MW
206714	A	muṣṭīkṛ	muzwIkf	muṣṭīkṛ		1	1	3	AP MD MW
206715	M	nikṛṣṭīkṛ	nikfzwIkf	nikṛṣṭīkṛ		1	1	1	MW
206716	M	māñjiṣṭhīkṛ	mAYjizWIkf	mānjiṣṭhīkṛ		1	1	1	MW
206717	A	koṣṭhīkṛ	kozWIkf	koṣṭhīkṛ		1	1	2	AP MW
206718	A	jaḍīkṛ	jaqIkf	jaḍīkṛ		1	1	3	AP MD MW
206719	M	nibiḍīkṛ	nibiqIkf	nibiḍīkṛ		1	1	1	MW
206720	A	kroḍīkṛ	kroqIkf	kroḍīkṛ		1	1	2	AP MW
206721	M	kaṇḍīkṛ	kaRqIkf	kanḍīkṛ		1	1	1	MW
206722	A	khaṇḍīkṛ	KaRqIkf	khanḍīkṛ		1	1	2	AP MW
206723	A	caṇḍīkṛ	caRqIkf	canḍīkṛ		1	1	2	AP MD
206724	A	piṇḍīkṛ	piRqIkf	pinḍīkṛ		1	1	2	AP MW
206725	M	sapiṇḍīkṛ	sapiRqIkf	sapinḍīkṛ		1	1	1	MW
206726	R	luṇḍīkṛ	luRqIkf	lunḍīkṛ		1	1	1	MD
206727	A	dṛḍhīkṛ	dfQIkf	dṛḍhīkṛ		1	1	3	AP MD MW
206728	M	paṇīkṛ	paRIkf	panīkṛ		1	1	1	MW
206729	M	upakaraṇīkṛ	upakaraRIkf	upakaranīkṛ		1	1	1	MW
206730	M	paropa--karaṇīkṛ	paropakaraRIkf	paropakaranīkṛ	hyph	1	1	1	MW
206731	M	śaraṇīkṛ	saraRIkf	saranīkṛ	acc	0	0		
206732	M	āharaṇīkṛ	AharaRIkf	āharanīkṛ		1	1	1	MW
206733	A	sādhāraṇīkṛ	sADAraRIkf	sādhāranīkṛ		1	1	3	AP MD MW
206734	M	agraṇīkṛ	agraRIkf	agranīkṛ		1	1	1	MW
206735	A	pravaṇīkṛ	pravaRIkf	pravanīkṛ		1	1	2	AP MW
206736	M	uccheṣaṇīkṛ	ucCezaRIkf	uccheṣanīkṛ		1	1	1	MW
206737	M	viśeṣaṇīkṛ	visezaRIkf	viseṣanīkṛ	acc	0	0		
206738	A	pramāṇīkṛ	pramARIkf	pramānīkṛ		1	1	1	AP
206739	A	dakṣiṇīkṛ	dakziRIkf	dakṣinīkṛ		1	1	3	AP MD MW
206740	M	pradakṣiṇīkṛ	pradakziRIkf	pradakṣinīkṛ		1	1	1	MW
206741	M	pravīṇīkṛ	pravIRIkf	pravīnīkṛ		1	1	1	MW
206742	M	praguṇīkṛ	praguRIkf	pragunīkṛ		1	1	1	MW
206743	M	dviguṇīkṛ	dviguRIkf	dvigunīkṛ		1	1	2	MD MW
206744	M	viguṇīkṛ	viguRIkf	vigunīkṛ		1	1	1	MW
206745	M	ṣaḍguṇīkṛ	zaqguRIkf	ṣaḍgunīkṛ		1	1	1	MW
206746	M	niṣkaruṇīkṛ	nizkaruRIkf	niṣkarunīkṛ		1	1	1	MW
206747	M	tūṇīkṛ	tURIkf	tūnīkṛ		1	1	1	MW
206748	A	tṛṇīkṛ	tfRIkf	tṛnīkṛ		1	1	3	AP MD MW
206749	M	śoṇīkṛ	soRIkf	sonīkṛ	acc	0	0		
206750	M	śīrṇīkṛ	sIrRIkf	sīrnīkṛ	acc	0	0		
206751	A	cūrṇīkṛ	cUrRIkf	cūrnīkṛ		1	1	3	AP MD MW
206752	M	pūrṇīkṛ	pUrRIkf	pūrnīkṛ		1	1	2	MD MW
206753	M	uṣṇīkṛ	uzRIkf	uṣnīkṛ		1	1	2	MD MW
206754	M	kṛṣṇīkṛ	kfzRIkf	kṛṣnīkṛ		1	1	1	MW
206755	M	ślakṣṇīkṛ	slakzRIkf	slakṣnīkṛ	acc	0	0		
206756	M	svāgatīkṛ	svAgatIkf	svāgatīkṛ		1	1	2	MD MW
206757	M	kukṣigatīkṛ	kukzigatIkf	kukṣigatīkṛ		1	1	1	MW
206758	M	vitatīkṛ	vitatIkf	vitatīkṛ		1	1	1	MW
206759	M	svapatīkṛ	svapatIkf	svapatīkṛ		1	1	1	MW
206760	M	kṛṣṭamatīkṛ	kfzwamatIkf	kṛṣṭamatīkṛ		1	1	1	MW
206761	M	matīkṛ	matIkf	matīkṛ		1	1	2	MD MW
206762	A	parvatīkṛ	parvatIkf	parvatīkṛ		1	1	2	AP MW
206763	M	sitīkṛ	sitIkf	sitīkṛ		1	1	2	MD MW
206764	M	ālohitīkṛ	AlohitIkf	ālohitīkṛ		1	1	1	MW
206765	M	sphītīkṛ	sPItIkf	sphītīkṛ		1	1	1	MW
206766	M	śītīkṛ	sItIkf	sītīkṛ	acc	0	0		
206767	A	āhutīkṛ	AhutIkf	āhutīkṛ		1	1	3	AP MD MW
206768	M	prābhṛtīkṛ	prABftIkf	prābhṛtīkṛ		1	1	1	MW
206769	M	nibhṛtīkṛ	niBftIkf	nibhṛtīkṛ		1	1	1	MW
206770	M	saṃketīkṛ	saMketIkf	sanketīkṛ		1	1	2	MD MW
206771	M	cetīkṛ	cetIkf	cetīkṛ		1	1	1	MW
206772	M	śyetīkṛ	syetIkf	syetīkṛ	acc	0	0		
206773	A	vyaktīkṛ	vyaktIkf	vyaktīkṛ		1	1	3	AP MD MW
206774	A	riktīkṛ	riktIkf	riktīkṛ		1	1	3	AP MD MW
206775	M	punaruktīkṛ	punaruktIkf	punaruktīkṛ		1	1	1	MW
206776	M	veśyāyattīkṛ	vesyAyattIkf	vesyāyattīkṛ	acc	0	0		
206777	M	svāyattīkṛ	svAyattIkf	svāyattīkṛ		1	1	1	MW
206778	M	nimittīkṛ	nimittIkf	nimittīkṛ		1	1	2	MD MW
206779	M	paryantīkṛ	paryantIkf	paryantīkṛ		1	1	1	MW
206780	M	vyantīkṛ	vyantIkf	vyantīkṛ		1	1	1	MW
206781	A	vāntīkṛ	vAntIkf	vāntīkṛ		1	1	2	AP MW
206782	M	liptīkṛ	liptIkf	liptīkṛ		1	1	1	MW
206783	M	suguptīkṛ	suguptIkf	suguptīkṛ		1	1	1	MW
206784	M	guptīkṛ	guptIkf	guptīkṛ		1	1	1	MW
206785	M	tṛptīkṛ	tfptIkf	tṛptīkṛ		1	1	1	MW
206786	M	vartīkṛ	vartIkf	vartīkṛ		1	1	1	MW
206787	M	hastīkṛ	hastIkf	hastīkṛ		1	1	2	MW SCH
206788	A	kathīkṛ	kaTIkf	kathīkṛ		1	1	3	AP MD MW
206789	M	avitathīkṛ	avitaTIkf	avitathīkṛ		1	1	1	MW
206790	M	vitathīkṛ	vitaTIkf	vitathīkṛ		1	1	1	MW
206791	M	sthala--pathīkṛ	sTalapaTIkf	sthalapathīkṛ	hyph	1	1	1	MW
206792	R	niḥsīradhva--jadaśarathīkṛ	niHsIraDvajadasaraTIkf	niḥsīradhvajadasarathīkṛ	hyph|acc	0	0		
206793	M	virathīkṛ	viraTIkf	virathīkṛ		1	1	1	MW
206794	M	ślathīkṛ	slaTIkf	slathīkṛ	acc	0	0		
206795	A	sanāthīkṛ	sanATIkf	sanāthīkṛ		1	1	3	AP MW SCH
206796	M	atithīkṛ	atiTIkf	atithīkṛ		1	1	2	MW PD
206797	M	yūthīkṛ	yUTIkf	yūthīkṛ		1	1	2	MD MW
206798	M	kadarthīkṛ	kadarTIkf	kadarthīkṛ		1	1	2	AP MW
206799	M	vyarthīkṛ	vyarTIkf	vyarthīkṛ		1	1	1	MW
206800	M	kṛtārthīkṛ	kftArTIkf	kṛtārthīkṛ		1	1	1	MW
206801	M	sārthīkṛ	sArTIkf	sārthīkṛ		1	1	1	MW
206802	A	tīrthīkṛ	tIrTIkf	tīrthīkṛ		1	1	3	AP MD MW
206803	M	karasthīkṛ	karasTIkf	karasthīkṛ		1	1	1	MW
206804	M	svasthīkṛ	svasTIkf	svasthīkṛ		1	1	1	MW
206805	A	padīkṛ	padIkf	padīkṛ		1	1	2	AP MW
206806	A	upadīkṛ	upadIkf	upadīkṛ		1	1	1	AP
206807	M	vimadīkṛ	vimadIkf	vimadīkṛ		1	1	1	MW
206808	M	karadīkṛ	karadIkf	karadīkṛ		1	1	1	MW
206809	M	viśadīkṛ	visadIkf	visadīkṛ	acc	0	0		
206810	A	maryādīkṛ	maryAdIkf	maryādīkṛ		1	1	3	AP MD MW
206811	M	nirvivādīkṛ	nirvivAdIkf	nirvivādīkṛ		1	1	1	MW
206812	A	prasādīkṛ	prasAdIkf	prasādīkṛ		1	1	2	AP MW
206813	M	samacchedīkṛ	samacCedIkf	samacchedīkṛ		1	1	1	MW
206814	M	niṣpandīkṛ	nizpandIkf	niṣpandīkṛ		1	1	1	MW
206815	A	mandīkṛ	mandIkf	mandīkṛ		1	1	3	AP MD MW
206816	A	ādhīkṛ	ADIkf	ādhīkṛ		1	1	3	AP MD MW
206817	A	auṣadhīkṛ	OzaDIkf	auṣadhīkṛ		1	1	2	AP MW
206818	M	paridhīkṛ	pariDIkf	paridhīkṛ		1	1	1	MW
206819	M	savidhīkṛ	saviDIkf	savidhīkṛ		1	1	1	MW
206820	M	smareṣudhīkṛ	smarezuDIkf	smareṣudhīkṛ		1	1	1	MW
206821	M	sudhīkṛ	suDIkf	sudhīkṛ		1	1	2	MD MW
206822	A	dvaidhīkṛ	dvEDIkf	dvaidhīkṛ		1	1	1	AP
206823	M	samṛddhīkṛ	samfdDIkf	samṛddhīkṛ		1	1	1	MW
206824	A	andhīkṛ	anDIkf	andhīkṛ		1	1	4	AP MD MW PD
206825	M	skandhīkṛ	skanDIkf	skandhīkṛ		1	1	1	MW
206826	M	stabdhīkṛ	stabDIkf	stabdhīkṛ		1	1	2	MD MW
206827	A	ghanīkṛ	GanIkf	ghanīkṛ		1	1	3	AP MD MW
206828	M	vyajanīkṛ	vyajanIkf	vyajanīkṛ		1	1	1	MW
206829	M	vijanīkṛ	vijanIkf	vijanīkṛ		1	1	1	MW
206830	M	āvarjanīkṛ	AvarjanIkf	āvarjanīkṛ		1	1	1	MW
206831	M	durjanīkṛ	durjanIkf	durjanīkṛ		1	1	3	MD MW SCH
206832	M	cetanīkṛ	cetanIkf	cetanīkṛ		1	1	1	MW
206833	A	sādhanīkṛ	sADanIkf	sādhanīkṛ		1	1	2	AP MW
